hostname,suffix,country_code,country
www.usamraa.army.mil,mil,US,United States of America
mrdc.amedd.army.mil,mil,US,United States of America
usamricd.apgea.army.mil,mil,US,United States of America
www.usamriid.army.mil,mil,US,United States of America
mrmc.amedd.army.mil,mil,US,United States of America
www.usariem.army.mil,mil,US,United States of America
awm.lee.army.mil,mil,US,United States of America
usammc-k.amedd.army.mil,mil,US,United States of America
www.centcom.mil,mil,US,United States of America
www.northcom.mil,mil,US,United States of America
www.pacom.mil,mil,US,United States of America
www.stratcom.mil,mil,US,United States of America
osc.gov,gov,US,United States of America
mrdc-npi.amedd.army.mil,mil,US,United States of America
stem.amedd.army.mil,mil,US,United States of America
ut.ng.mil,mil,US,United States of America
www.vcorps.army.mil,mil,US,United States of America
www.va.gov,gov,US,United States of America
vaguard.dodlive.mil,mil,US,United States of America
www.wrair.army.mil,mil,US,United States of America
www.wrairhspb.army.mil,mil,US,United States of America
www.clinicaltrials.army.mil,mil,US,United States of America
www.wrnmmc.capmed.mil,mil,US,United States of America
www.whs.mil,mil,US,United States of America
www.wva.army.mil,mil,US,United States of America
www.irwin.amedd.army.mil,mil,US,United States of America
www.wv.ng.mil,mil,US,United States of America
www.wsmr.army.mil,mil,US,United States of America
dma.wi.gov,gov,US,United States of America
tricare.mil,mil,US,United States of America
www.yuma.army.mil,mil,US,United States of America
